@relation train

@attribute sent_num_word numeric
@attribute pos_cont_uni numeric
@attribute pos_prob_uni numeric
@attribute neg_count_uni numeric
@attribute neg_prob_uni numeric
@attribute neu_count_uni numeric
@attribute neu_prob_uni numeric
@attribute pos_cont_bi numeric
@attribute pos_prob_bi numeric
@attribute neg_count_bi numeric
@attribute neg_prob_bi numeric
@attribute neu_count_bi numeric
@attribute neu_prob_bi numeric
@attribute pos_cont_tri numeric
@attribute pos_prob_tri numeric
@attribute neg_count_tri numeric
@attribute neg_prob_tri numeric
@attribute neu_count_tri numeric
@attribute neu_prob_tri numeric
@attribute sen_char_meann numeric
@attribute nesbat numeric
@attribute jacard numeric
@attribute moshabeh numeric
@attribute gheir_moshabeh numeric
@attribute class {pos,neg,neu}

@data
14,14,11.420643,13,3.194596,13,1.384762,13,11.701015,6,1.997052,3,0.301933,12,11.833333,1,0.166667,0,0,3.5,0.777778,0.148148,9,7,pos
10,10,8.541836,8,1.031003,6,0.427162,9,8.946429,1,0.053571,1,1,8,8,0,0,0,0,4.4,0.714286,0.095238,7,7,pos
11,11,9.067036,11,1.890043,10,1.042921,10,8.811768,4,0.446469,7,1.741763,9,8.8,0,0,2,1.2,3.727273,0.578947,0.08,13,5,pos
15,14,10.135055,15,3.953936,11,0.911009,5,3.505296,14,9.983555,4,1.511149,0,0,13,13,0,0,3.933333,1.363636,0.083333,14,8,neg
21,21,16.293486,19,3.937952,20,2.768562,20,17.164956,8,2.397816,7,2.437228,19,18.285714,1,0.428571,1,0.285714,4.47619,2.1,0.16,25,12,pos
7,7,5.81091,6,1.530866,6,0.658223,6,4.964494,4,1.841708,3,0.193798,5,5,0,0,1,1,3.428571,0.538462,0.25,4,3,pos
3,3,2.516497,3,0.583411,3,0.900092,2,2,0,0,0,0,1,1,0,0,0,0,3.333333,0.375,0.1,1,2,pos
8,8,5.898756,8,2.74222,5,0.359024,7,6.142222,4,1.817778,1,0.04,6,6,0,0,0,0,4,1.333333,0.166667,5,5,pos
6,6,3.735924,6,1.811797,6,0.452279,2,0.591014,5,4.408986,1,1,0,0,4,4,0,0,3.666667,6,0,6,3,neg
7,7,5.168602,6,1.381671,6,0.449727,6,6,0,0,0,0,5,5,0,0,0,0,4.571429,0.875,0.071429,3,5,pos
4,4,3.362897,4,1.500901,2,0.136202,3,2.715789,2,1.221053,1,0.063158,2,2,0,0,0,0,3.25,0.571429,0,5,2,pos
3,3,2.307422,3,1.099894,3,0.592683,2,1.380952,2,0.309524,2,0.309524,1,0.666667,1,0.166667,1,0.166667,4.666667,0.75,0,3,2,pos
5,5,4.455356,4,1.095198,4,1.449446,4,3.888889,2,1.111111,0,0,3,2.833333,1,0.166667,0,0,3.8,0.625,0.083333,1,4,pos
3,3,2.493878,3,1.187442,2,0.318681,2,2,0,0,0,0,1,1,0,0,0,0,4,1,0.2,2,1,pos
6,6,5.151825,5,1.298837,5,1.549338,5,4.727273,2,1.272727,0,0,4,4,0,0,0,0,3.833333,1,0.5,9,1,pos
7,7,4.40513,7,2.265429,6,0.329441,4,1.82963,6,4.822222,2,0.348148,1,1,5,4.75,1,0.25,5.142857,2.333333,0.111111,1,6,neg
6,6,4.771165,6,0.957926,6,0.270909,5,3.838308,3,1.057214,1,0.104478,4,3.666667,1,0.333333,0,0,4,0.857143,0,1,5,pos
9,9,6.168508,9,1.85376,8,0.977733,8,5.746684,5,1.367417,4,0.8859,7,6.466667,1,0.2,1,0.333333,3.444444,1.285714,0,4,6,pos
3,3,2.381347,3,1.111443,3,0.50721,2,1.736842,1,0.210526,1,0.052632,1,1,0,0,0,0,2.666667,0.333333,0,4,2,pos
10,10,7.330871,10,4.33117,9,1.33796,6,3.806566,9,4.915594,4,0.277841,1,0.333333,8,7.666667,0,0,3.5,2.5,0.272727,3,7,neg
6,6,4.601432,6,1.563904,6,0.834664,3,1.026984,5,3.399582,2,0.573434,0,0,4,3.555556,1,0.444444,4.833333,6,0,1,5,neg
6,6,4.352095,6,1.882821,5,0.765085,3,0.635057,5,3.925287,1,0.439655,0,0,4,4,0,0,3.666667,1.2,0.1,4,3,neg
7,7,5.606159,7,2.150526,5,1.243315,4,2.233918,6,3.54386,1,0.222222,2,0.8,5,4.2,0,0,4.285714,2.333333,0,6,4,neg
4,4,3.426966,3,1.167135,3,0.405899,3,3,0,0,0,0,2,2,0,0,0,0,5.5,0.571429,0,1,3,pos
6,5,3.155389,6,2.304129,6,1.540482,0,0,5,3,5,3,0,0,4,2,4,2,4.666667,1.5,0,4,4,neu
5,5,4.167749,3,0.572269,3,0.259982,4,4,1,1,0,0,3,3,0,0,0,0,4.4,0.833333,0,1,4,pos
9,9,7.834477,8,1.60964,5,0.555883,8,7.109872,4,0.735645,2,0.154483,7,6.8,1,0.2,0,0,5,0.818182,0.428571,6,3,pos
13,13,9.375947,12,2.846891,9,0.777161,12,11.003922,2,0.396078,3,1.6,11,10.5,0,0,1,0.5,4.692308,1.444444,0.047619,2,12,pos
6,6,4.708228,5,0.883343,5,0.408429,5,4.591566,2,0.369824,2,1.03861,4,4,0,0,0,0,3.333333,1,0.5,10,2,pos
6,6,4.850276,5,1.534635,5,0.615089,5,4.502085,4,1.377638,3,1.120276,4,3.857143,1,0.142857,0,0,3.5,0.666667,0.272727,9,2,pos
14,14,11.63943,13,2.891902,12,1.468669,13,11.537148,10,0.808516,7,0.654336,12,11.583695,4,0.259303,3,0.157002,3.5,2.333333,0.052632,14,9,pos
9,9,7.468676,9,1.841097,9,0.690227,8,6.985322,5,0.678977,4,0.335701,7,6.875,1,0.125,0,0,3.333333,0.642857,0.210526,12,4,pos
14,14,10.826456,13,3.586208,14,1.587336,13,11.440421,6,1.22457,6,1.335009,12,11.852941,1,0.088235,1,0.058824,3.5,1.555556,0.222222,23,7,pos
14,14,10.707717,13,2.527181,14,2.765102,11,7.690004,9,1.730797,13,5.579199,6,4.033333,1,0.4,12,9.566667,4.214286,1.076923,0.083333,2,11,neu
17,17,13.827774,16,3.614223,14,1.558003,16,14.521154,6,2.210989,4,2.267857,15,15,0,0,0,0,3.647059,1.214286,0.16,8,9,pos
11,11,8.407808,10,2.137428,10,1.454763,10,8.33663,7,3.492423,6,2.170947,9,8.769231,1,0.076923,2,1.153846,3.545455,0.647059,0.083333,3,8,pos
19,18,13.091571,19,6.374868,17,2.533561,11,7.687663,18,11.470687,5,0.841649,3,2.396552,17,15.284483,2,0.318966,3.631579,1.461538,0.103448,16,10,neg
11,11,9.346131,8,1.652488,8,1.001381,10,9.142857,2,0.428571,1,0.428571,9,9,0,0,0,0,5.636364,0.578947,0.115385,8,8,pos
11,11,8.260261,11,2.738113,11,3.001626,10,8.304233,3,0.333333,5,1.362434,9,8.769231,1,0.076923,1,0.153846,3.909091,1,0.105263,7,5,pos
7,7,5.907189,6,2.394525,6,0.698286,6,4.479487,4,1.520513,1,1,5,5,0,0,0,0,4.428571,0.636364,0.066667,8,4,pos
20,20,15.947082,19,3.520275,20,2.532643,19,16.972208,9,1.559559,9,1.468232,18,17.539744,1,0.076923,2,0.383333,3.55,2.857143,0.041667,29,8,pos
9,9,6.618434,8,1.750245,7,1.631321,8,7.166667,1,0.5,1,0.333333,7,7,0,0,0,0,4.666667,1.5,0.076923,2,6,pos
13,13,9.796841,13,3.039629,12,2.16353,12,9.697225,10,2.825332,4,0.477444,11,9.042125,5,1.886447,1,0.071429,3.384615,1.444444,0.105263,5,10,pos
9,9,6.782468,8,1.639258,7,0.578274,8,6.674242,3,0.893939,3,0.431818,7,6.571429,1,0.428571,0,0,4.111111,0.692308,0.047619,3,8,pos
16,16,12.688366,15,3.913791,13,1.397843,15,12.892771,6,1.435317,5,0.671911,14,13.666667,1,0.333333,0,0,4,2.285714,0,8,8,pos
10,10,8.426481,10,3.428019,10,3.1455,9,7.796182,6,2.559743,6,0.644075,8,7.26294,2,0.253623,3,0.483437,3.2,2,0,0,10,pos
5,5,4.314144,4,1.019668,4,0.666189,4,4,0,0,0,0,3,3,0,0,0,0,4.4,1,0,0,5,pos
2,2,1.421164,2,0.415873,2,0.162963,1,1,0,0,0,0,0,0,0,0,0,0,3,0.285714,0,1,1,pos
5,5,3.784396,5,0.894745,5,0.320859,4,4,1,0.666667,1,0.333333,3,3,0,0,0,0,4.4,0.625,0,0,5,pos
6,6,4.789949,6,1.870454,5,0.339598,5,4.952381,0,0,1,0.047619,4,4,0,0,0,0,5.5,1.2,0,5,3,pos
12,12,7.219164,12,3.877081,11,0.903755,7,3.551247,11,6.984264,3,0.464489,2,1.190476,10,8.809524,0,0,3.25,0,0,0,11,neg
4,4,2.905981,4,0.663286,4,0.430733,3,2.144976,3,0.525837,3,0.329187,2,1.857143,1,0.142857,0,0,4.5,0.333333,0,2,3,pos
15,15,11.420337,15,4.368139,14,2.211524,8,5.310065,14,9.040584,4,0.649351,1,0.7,13,12.3,0,0,3.866667,1.363636,0.130435,4,11,neg
5,5,3.654335,5,0.780135,5,0.56553,4,2.935246,3,1.256148,3,0.808607,3,2.25,1,0.25,1,0.5,3.6,0.714286,0.090909,5,2,pos
13,13,10.247878,13,3.038486,11,1.713636,12,10.584398,5,1.742483,5,1.673119,11,10.714286,1,0.142857,2,1.142857,4.615385,2.6,0.058824,11,6,pos
10,10,8.079257,10,3.832774,6,1.08797,9,8.207792,4,0.691558,2,0.100649,8,7.557143,2,0.442857,0,0,5.2,0.769231,0,5,6,pos
7,7,5.647986,5,0.986935,6,1.365079,6,5.563964,2,0.269369,2,1.166667,5,5,0,0,0,0,4.714286,1.4,0,2,5,pos
7,7,4.384281,7,3.062979,6,0.55274,2,0.309524,6,5.690476,0,0,0,0,5,5,0,0,3.571429,0.875,0.071429,4,5,neg
5,5,4.027428,5,1.797962,3,0.174611,4,4,0,0,0,0,3,3,0,0,0,0,5,0.714286,0,1,4,pos
10,10,7.924634,10,1.505662,10,0.569704,9,7.800773,5,0.704629,4,0.494598,8,7.833333,1,0.166667,0,0,3.9,2,0.071429,3,8,pos
2,2,1.720938,2,0.259296,2,0.019765,1,1,0,0,0,0,0,0,0,0,0,0,5.5,0.2,0,0,2,pos
5,5,3.828945,5,0.91023,3,0.260825,4,3.211348,4,0.692908,1,0.095745,3,2.8,1,0.2,0,0,5.8,2.5,0,2,3,pos
7,7,5.987858,7,1.388915,7,0.623228,6,5.457265,2,0.376068,2,1.166667,5,5,0,0,0,0,3.714286,0.7,0.0625,1,6,pos
14,14,11.671705,13,2.342763,11,0.985532,13,11.46733,4,0.918585,3,0.614084,12,12,0,0,0,0,3.285714,0.875,0.125,6,10,pos
14,14,11.780428,13,2.25141,12,0.968163,13,12.400947,5,1.449369,2,0.149684,12,11.878571,2,0.121429,0,0,3.928571,1,0.083333,11,9,pos
17,17,14.659905,11,1.63935,13,1.700745,16,15.20267,5,1.616209,3,0.181121,15,14.846154,2,1.153846,0,0,4.705882,1.888889,0,10,11,pos
12,12,9.549195,10,2.342689,10,1.108116,11,8.876908,6,0.747616,7,1.375476,10,8.28259,4,0.423138,5,1.294272,4.25,0.705882,0.041667,17,5,pos
19,19,15.805732,17,2.81498,17,2.379287,18,16.377037,7,3.841002,6,0.781961,17,17,0,0,0,0,4.105263,1.583333,0.076923,13,10,pos
9,9,6.242251,7,0.956686,9,2.801064,6,3.717732,2,0.29928,8,3.982988,2,1.061538,0,0,7,5.938462,4.666667,0,0,0,9,neu
12,12,8.427602,12,3.107513,12,2.464885,11,6.65321,6,1.63474,11,3.712049,10,4.993328,4,1.24359,10,3.763083,3.25,1.5,0.176471,4,8,pos
18,18,13.767107,16,2.882767,16,2.350127,17,14.217646,11,2.035688,9,2.746666,16,15.048901,4,1.387637,2,0.563462,3.277778,3.6,0,9,9,pos
7,7,5.112816,7,1.362087,7,1.525097,5,2.816739,2,0.424242,6,2.759019,2,1.166667,0,0,5,3.833333,3.714286,0.7,0.133333,12,2,neu
10,10,6.428864,9,2.303006,10,2.26813,9,4.183163,4,0.964481,9,3.852357,8,3.854167,1,0.333333,8,4.8125,3.2,0.769231,0,12,5,pos
15,14,10.610763,14,3.328731,15,3.060506,8,5.665523,8,1.267442,14,7.067035,4,2.95,1,0.25,13,9.8,4.266667,1.5,0.045455,20,6,neu
7,7,5.258818,6,1.226513,5,0.514669,6,5.436364,2,0.472727,1,0.090909,5,5,0,0,0,0,4.857143,1,0,0,7,pos
5,5,2.827485,5,1.774759,4,0.397756,2,0.754011,4,3.245989,0,0,0,0,3,3,0,0,4.8,0.714286,0,0,5,neg
4,4,3.20114,3,0.609632,3,0.189228,3,3,1,1,0,0,2,2,0,0,0,0,4.25,0.8,0,0,4,pos
6,6,4.736862,6,1.457769,5,0.80537,5,4.314646,3,0.438889,2,0.246465,4,3.7,1,0.2,1,0.1,3.166667,1.5,0,2,4,pos
6,6,4.991324,6,1.448222,6,2.560454,5,4.438889,3,0.394444,3,1.166667,4,4,0,0,0,0,3,1,0.222222,4,3,pos
7,7,5.218548,7,1.587699,6,1.193753,6,4.896795,5,1.103205,0,0,5,4.666667,1,0.333333,0,0,3,1.166667,0.090909,6,3,pos
6,6,4.559015,6,1.52024,5,0.920745,5,4.618579,1,0.131148,2,0.250273,4,4,0,0,0,0,4.166667,0.857143,0.083333,4,5,pos
5,5,3.890067,5,1.343505,5,1.766428,4,3.413347,2,0.288959,2,0.297694,3,3,0,0,0,0,3,0.833333,0.1,9,2,pos
5,5,3.50358,5,0.82512,5,0.6713,4,3.128391,4,0.378436,3,0.493174,3,2.732143,2,0.267857,0,0,3,0.714286,0,10,1,pos
3,3,1.949473,3,0.634952,3,0.415575,2,1.6,1,0.2,1,0.2,1,1,0,0,0,0,3,0.6,0.142857,9,1,pos
7,7,6.283777,7,2.225469,3,0.490754,6,5.884524,2,0.115476,0,0,5,5,0,0,0,0,4.571429,1.4,0.090909,1,6,pos
10,10,7.946014,9,2.131021,9,0.922965,9,7.720324,5,0.651031,7,0.628645,8,7.171021,2,0.070045,6,0.758934,3.8,5,0,3,7,pos
5,5,3.979736,5,1.721605,4,0.298658,3,1.808333,4,2.191667,0,0,1,1,3,3,0,0,4.2,1.25,0.125,3,2,neg
3,3,2.520938,3,0.459296,2,0.019765,2,2,0,0,0,0,1,1,0,0,0,0,5,0.6,0.142857,1,2,pos
6,6,4.871379,5,0.955158,3,0.173463,5,3.771569,3,1.184314,1,0.044118,4,4,1,1,0,0,5.166667,2,0,7,2,pos
11,10,7.411762,11,3.755297,8,0.832941,5,3.155556,10,7.802778,1,0.041667,1,1,9,9,0,0,4.363636,1.833333,0,9,8,neg
9,9,7.161333,9,2.128524,7,0.710144,8,7.317036,3,0.290107,2,0.392857,7,6.916667,1,0.083333,0,0,3.666667,0.818182,0.052632,6,5,pos
10,10,7.401689,9,1.956613,9,0.641697,9,7.736592,4,0.904301,5,1.359107,8,7.75,1,0.25,0,0,3.2,1.111111,0.058824,10,5,pos
10,10,8.029204,10,1.345185,10,0.625611,9,7.640631,6,1.824102,5,0.535267,8,7.1,2,0.7,1,0.2,4.1,3.333333,0,1,8,pos
5,5,3.924618,5,1.764987,5,0.310395,4,2.485714,4,1.514286,0,0,3,2.5,1,0.5,0,0,3.6,0.555556,0.076923,2,3,pos
4,4,3.094401,4,0.630271,4,0.275327,3,2.533333,1,0.466667,0,0,2,2,0,0,0,0,5,0.8,0,0,4,pos
2,2,1.765714,2,1.125714,2,0.108571,1,0.933333,1,0.066667,0,0,0,0,0,0,0,0,5,0.25,0,0,2,pos
4,4,2.67091,4,1.103714,3,0.225376,1,0.621622,3,2.256757,1,0.121622,0,0,2,2,0,0,3.5,1.333333,0,1,3,neg
5,3,2.136689,5,2.58209,3,0.281221,2,1.511325,4,2.364247,2,0.124427,1,0.783784,3,2.216216,0,0,4.4,0.714286,0,2,4,neg
13,13,9.00345,13,3.121604,11,2.874946,8,5.059498,12,7.306892,4,0.63361,2,1.35,11,9.65,0,0,3.846154,1.083333,0,6,8,neg
10,10,7.236954,10,2.863028,8,0.900019,7,4.47619,9,6.22381,2,0.3,2,1.333333,8,6.666667,0,0,3.6,1.25,0.0625,7,7,neg
9,9,5.860099,9,2.530963,6,0.608938,3,2.189125,8,5.46513,2,0.345745,1,1,7,7,0,0,4.222222,3,0.090909,3,6,neg
11,11,8.494413,11,1.694435,11,0.811152,10,8.884249,5,1.50636,5,1.609391,9,8.35,1,1,2,0.65,3.272727,1,0.1,1,9,pos
11,11,8.803644,11,4.685784,11,1.510572,7,5.636913,10,5.020092,5,0.342995,4,2.370833,9,6.264583,2,0.364583,3.909091,0.846154,0.2,11,3,neg
10,10,6.117971,10,4.158674,8,0.723354,2,0.681818,9,8.227273,1,0.090909,0,0,8,8,0,0,5.1,1.428571,0.133333,14,4,neg
8,8,6.888914,8,2.51833,6,0.592755,7,6.42014,5,0.516161,2,0.063699,6,5.941176,2,1.058824,0,0,3.875,0.8,0.125,6,5,pos
8,8,6.603063,7,2.685834,6,0.711103,7,5.821233,5,1.166109,1,0.012658,6,6,1,1,0,0,5,1,0.230769,10,3,pos
22,22,18.385661,18,4.615242,18,1.999096,21,19.399773,4,1.393089,6,2.207138,20,19.612613,1,1,2,0.387387,3.863636,1.571429,0.129032,4,17,pos
8,8,6.733172,6,0.831843,6,0.434985,7,6.581481,2,0.342593,2,0.075926,6,6,0,0,0,0,3.5,0.363636,0.115385,5,4,pos
3,3,2.335056,3,0.274979,3,0.389966,2,1.966667,0,0,1,0.033333,1,1,0,0,0,0,4.666667,0.130435,0.045455,3,0,pos
7,7,4.461233,7,3.385981,6,1.152786,3,0.933347,6,4.559518,3,0.507135,1,0.1,5,4.866667,1,0.033333,2.857143,0.388889,0,3,5,neg
22,21,17.040057,20,4.870253,22,4.08969,13,9.90548,12,5.233777,21,9.860744,7,4.630952,1,0.142857,20,16.22619,3.772727,3.666667,0.04,28,12,neu
8,8,6.536914,8,2.119875,6,1.343211,7,7,0,0,1,1,6,6,0,0,0,0,4.625,0.666667,0.111111,2,6,pos
8,8,7.105945,6,2.277683,6,0.616372,7,6.345813,3,0.355993,3,0.298194,6,5.577778,1,1,2,0.422222,3.125,1.333333,0,2,7,pos
7,7,5.16629,7,1.306234,7,0.527477,6,5.08524,4,0.73829,1,0.176471,5,5,0,0,0,0,3.428571,0.875,0.071429,2,5,pos
10,10,7.688275,9,1.778537,9,0.533188,9,7.915483,4,0.956728,2,0.127789,8,7.375,1,0.5,1,0.125,4.1,1.428571,0,3,8,pos
4,4,3.17048,4,0.608679,4,0.220841,3,2.548851,3,1.451149,0,0,2,2,0,0,0,0,4,0.4,0.166667,5,2,pos
12,12,9.308303,12,2.91025,12,1.781447,11,8.507261,7,2.742398,6,1.750341,10,9.8,1,0.2,0,0,4.416667,3,0.142857,9,8,pos
6,6,4.312078,6,2.124673,6,0.563249,3,1.833333,5,3.166667,0,0,1,0.5,4,3.5,0,0,3.833333,0.5,0.2,11,2,neg
10,10,8.428918,10,2.091244,8,0.479838,9,8.639022,2,0.324519,1,0.036458,8,8,0,0,0,0,3.9,1.666667,0.066667,11,4,pos
2,2,1.520603,2,0.385698,2,0.093698,1,1,1,1,0,0,0,0,0,0,0,0,4,0.5,0,0,2,pos
6,6,4.665947,6,0.926886,6,0.407167,5,4.0522,5,0.739672,4,0.208128,4,3.399541,3,0.368212,3,0.232247,3.333333,1,0.090909,1,5,pos
9,9,7.07763,8,1.327963,7,0.594407,8,7.511623,3,0.279236,2,0.209141,7,6.88764,1,0.033708,1,0.078652,4.444444,0.9,0.357143,8,3,pos
11,11,8.436864,10,1.814982,9,0.748154,10,7.806555,6,1.599369,5,0.594076,9,9,0,0,0,0,4.454545,1.222222,0.266667,17,4,pos
4,4,3.59483,3,1.177521,3,0.22765,3,2.773017,2,0.190524,1,0.036458,2,1.833333,1,0.166667,0,0,3.5,0.444444,0,1,3,pos
6,6,3.490322,6,2.142267,5,0.367412,3,1.772431,5,3.139223,2,0.088346,0,0,4,4,0,0,4.5,0.666667,0.071429,6,4,neg
17,17,12.898181,17,2.726804,17,1.375014,16,13.417011,10,1.490828,9,1.092161,15,14.204354,4,0.381156,4,0.414489,4.411765,0,0,0,15,pos
9,9,7.297106,9,2.572033,7,1.130861,8,5.242063,8,2.686508,1,0.071429,7,3.833333,7,3.166667,0,0,3.555556,0.75,0.166667,4,6,pos
14,14,8.923596,14,5.003196,10,1.073208,13,7.296581,13,6.149728,3,0.553691,12,6,12,6,0,0,4.357143,1.75,0,4,10,pos
18,18,13.196058,17,4.463866,18,3.340077,15,8.764944,12,1.942831,17,6.292225,7,3.561111,6,2.177778,16,11.261111,3.722222,1.285714,0,9,12,neu
12,12,9.767696,12,2.420404,10,0.8119,11,10.001821,6,2.827975,4,0.170204,10,9.487805,2,1.5,1,0.012195,5.166667,0.666667,0.074074,10,8,pos
16,16,12.205737,16,4.140196,16,1.654068,13,8.394111,15,7.69646,8,0.909429,7,3.418651,14,11.220238,2,0.361111,3,1.333333,0.130435,11,7,neg
4,4,3.341665,4,0.4817,4,0.176635,3,2.708812,2,0.180077,1,0.111111,2,2,0,0,0,0,3.75,0.25,0.052632,2,2,pos
8,8,6.665287,7,1.687175,7,1.647538,7,6.395522,2,0.604478,0,0,6,6,0,0,0,0,3.625,0.888889,0.214286,3,5,pos
6,6,4.02898,6,1.692114,5,0.278906,5,4.666667,2,1.208333,1,0.125,4,4,0,0,0,0,5,0.75,0.076923,2,5,pos
17,17,13.860417,14,2.200496,14,1.939087,16,14.997583,4,0.566758,5,0.435659,15,14.8,0,0,1,0.2,3.882353,2.833333,0,0,15,pos
17,17,13.545473,14,2.955755,14,1.498771,16,13.180952,2,0.314286,7,2.504762,15,13,0,0,4,2,4.588235,1.416667,0.076923,3,14,pos
20,20,14.648292,20,5.601055,19,2.750653,12,6.472407,19,11.549936,5,0.977658,5,2.5,18,15.5,0,0,3.7,3.333333,0.090909,16,8,neg
20,20,13.802438,20,3.933294,19,2.264268,19,14.724605,11,3.610312,6,1.665084,18,16.339347,2,1.103093,3,1.55756,3.15,2.857143,0.041667,9,12,pos
18,18,14.48813,14,3.199357,13,1.312514,17,14.200331,11,5.598418,5,0.201251,16,13.833333,6,3.166667,0,0,4.888889,1,0.214286,3,11,pos
17,15,11.215896,17,6.561305,15,2.222799,7,3.781334,16,12.719793,4,0.498873,2,0.75974,15,14.194805,1,0.045455,4.529412,1.7,0.041667,2,13,neg
11,11,8.846296,9,2.273263,8,0.880441,10,8.83526,4,1.532571,5,0.63217,9,8.921138,2,1.066667,1,0.012195,4.272727,0.6875,0.08,10,5,pos
15,15,10.588585,10,1.991919,15,3.419496,14,8.376662,5,0.941283,13,5.682055,13,7.897436,1,0.333333,11,5.769231,5.6,1.5,0.142857,15,6,pos
13,13,10.604254,10,2.316063,9,1.079683,12,11.8,2,0.878788,3,1.321212,11,11,0,0,0,0,6,2.166667,0.055556,11,9,pos
7,7,5.479737,6,1.053131,6,0.467131,6,5.204242,4,0.506378,4,0.289379,5,4.800684,2,0.120664,1,0.078652,3.857143,1,0.272727,7,2,pos
7,7,6.055221,7,2.720849,6,1.223929,6,5.8,3,1.884211,1,0.315789,5,5,0,0,0,0,4.285714,1,0,1,6,pos
13,13,11.140246,10,1.423845,8,0.435909,12,11.607143,1,0.25,1,0.142857,11,11,0,0,0,0,3.384615,1.3,0.047619,4,10,pos
11,11,9.114679,9,1.383104,8,0.502217,10,9.785714,0,0,2,0.214286,9,9,0,0,0,0,4.181818,2.75,0.153846,14,5,pos
4,4,3.351135,4,0.590493,4,1.058372,3,2.551913,1,0.131148,2,0.31694,2,1.866667,0,0,1,0.133333,2.5,0.444444,0.090909,3,2,pos
11,11,9.323703,10,2.191806,9,0.484491,10,8.96556,3,0.713421,3,0.321019,9,9,0,0,0,0,3.909091,2.75,0,19,3,pos
3,3,2.42758,3,0.478722,3,1.093698,2,2,1,1,0,0,1,1,0,0,0,0,4,0.272727,0,1,2,pos
12,12,9.973087,12,3.076628,12,0.950285,11,10.296225,3,0.393157,4,0.310618,10,10,0,0,0,0,4.166667,1.090909,0.15,3,9,pos
17,17,12.954243,16,3.397803,14,1.647954,16,13.393498,8,1.638909,5,0.967593,15,14.270833,3,0.729167,0,0,4.294118,1.416667,0.125,6,10,pos
14,14,10.999111,11,2.007285,11,1.993604,13,12.594444,1,0.133333,2,0.272222,12,12,0,0,0,0,4.714286,0.933333,0.115385,5,10,pos
9,9,7.642079,8,1.431067,7,0.926854,8,7.48654,2,0.479561,1,0.033898,7,7,0,0,0,0,5.333333,0.642857,0.095238,2,7,pos
14,14,12.114022,11,1.223669,11,0.662309,13,12.02558,5,0.671849,3,0.302571,12,11.333333,2,0.666667,0,0,4.285714,1.555556,0.1,10,8,pos
13,13,10.317923,12,2.375387,12,1.306691,12,10.5,4,2.257576,2,0.242424,11,9.666667,2,1.333333,0,0,5.153846,0.928571,0.04,12,7,pos
12,12,9.532392,11,2.607479,9,0.860129,11,9.969154,3,0.456219,2,0.574627,10,10,0,0,0,0,4.416667,1.714286,0.117647,16,6,pos
13,13,9.516573,13,3.392724,9,1.090703,6,2.790205,12,8.29367,4,0.916126,2,0.821429,11,9.928571,1,0.25,4.076923,6.5,0.071429,3,11,neg
7,7,5.864874,6,1.80715,5,0.327976,6,5.667063,3,0.236905,2,0.096032,5,4.666667,1,0.333333,0,0,3.285714,1.166667,0.181818,5,3,pos
6,6,4.596105,6,0.878265,6,0.52563,5,4.206441,3,0.384993,3,0.408566,4,3.805556,1,0.138889,1,0.055556,3,2,0,2,5,pos
6,6,4.241117,6,1.168526,6,0.590357,5,4.37618,3,0.435685,3,0.188136,4,3.805556,1,0.138889,1,0.055556,2.833333,3,0,6,2,pos
6,6,4.521534,6,0.96416,5,0.514306,5,4.73654,2,0.185444,3,1.078016,4,3.954545,0,0,1,0.045455,3.5,1,0,5,4,pos
13,13,9.61639,13,2.945626,13,1.437984,12,9.336549,9,2.583394,8,1.080057,11,9.494048,4,2.059524,3,0.446429,2.923077,2.166667,0.058824,12,7,pos
12,12,9.047106,11,2.275734,10,1.67716,11,9.551314,6,1.016749,4,0.431937,10,9.466667,1,0.2,1,0.333333,4.666667,0.857143,0.315789,6,6,pos
17,17,12.334066,17,4.063834,17,3.602101,12,6.694583,10,3.293231,16,7.012186,5,2.408333,3,0.930556,15,12.661111,3.764706,1.7,0.130435,6,12,neu
8,6,4.270826,6,2.119303,8,3.609871,2,1.521192,2,0.459161,7,5.019647,1,0.4,0,0,6,5.6,4,0.470588,0,6,7,neu
13,13,8.750018,13,3.171004,11,2.078978,9,5.544198,12,5.521071,4,0.934731,3,1.85,11,9.15,0,0,3.538462,1.625,0.052632,11,6,neg
16,16,12.60855,16,3.18363,12,1.20782,15,12.394807,10,2.011767,6,0.593426,14,13.75,2,1.25,0,0,3.8125,1.230769,0.074074,30,6,pos
7,7,6.153485,6,2.328233,4,0.518282,6,6,0,0,0,0,5,5,0,0,0,0,5.142857,0,0,0,7,pos
18,18,13.863958,16,3.621679,16,1.514363,17,14.871321,8,1.680364,6,1.448315,16,15.4,1,0.6,0,0,4.888889,2.571429,0,1,16,pos
9,8,5.448926,9,1.582503,9,1.968571,4,1.907682,3,0.486024,8,5.606293,2,0.67268,2,0.353093,7,5.974227,3.888889,1.285714,0,3,7,neu
14,14,10.460115,13,2.44506,12,1.094825,13,11.064368,6,2.309483,5,1.626149,12,12,0,0,0,0,3.571429,2.8,0,3,11,pos
17,17,13.34462,13,2.583813,14,3.071567,16,14.380694,5,2.12589,5,0.493417,15,14.75,0,0,1,0.25,4.117647,2.428571,0,9,11,pos
4,4,3.007303,4,0.69764,4,0.295057,3,2.583043,3,0.346905,2,0.070052,2,1.9375,1,0.03125,1,0.03125,3.5,1.333333,0,0,4,pos
